"MicroplasticConcentration","Morphology","Color","Width","Polymer","AnalysisOrganization","Latitude","Longitude","TreatmentLevel","MicroplasticConcentration2000","MicroplasticConcentration2001","MicroplasticConcentration2002","MicroplasticConcentration2003","MicroplasticConcentration2004","MicroplasticConcentration2005","MicroplasticConcentration2006","MicroplasticConcentration2007","MicroplasticConcentration2008","MicroplasticConcentration2009","MicroplasticConcentration2010","MicroplasticConcentration2011","MicroplasticConcentration2012","MicroplasticConcentration2013","MicroplasticConcentration2014","MicroplasticConcentration2015","MicroplasticConcentration2016","MicroplasticConcentration2017","MicroplasticConcentration2018","MicroplasticConcentration2019","MicroplasticConcentration2020","MicroplasticConcentration2021","MicroplasticConcentration2022","MicroplasticConcentration2023","MicroplasticConcentration2024"
2.609165067,"Foam","Yellow",2.97,"Polyterephthalates","Lorem ipsum dolor sit amet",35.4134,-120.6801,"Tertiary",2.580827678,1.531114781,3.449417716,2.133552747,2.155206493,1.90282528,1.813688653,1.469517215,2.759834246,2.992981535,0.992223938,2.000838932,0.917776493,1.131629305,2.514875286,1.506544291,3.150470963,1.776461773,0.434848237,1.45163937,3.350147269,2.675568956,1.444408651,1.750896403,2.609165067
2.609165067,"Fiber","Transparent",4.23,"Polyvinylalcohols","Lorem ipsum dolor sit amet",34.4748,-119.8218,"Filtered",1.578825967,1.619513862,1.32187682,2.212004074,1.553493928,1.955435598,2.949199498,2.249415882,0.577732842,1.68980682,3.06032909,2.136492468,2.339485976,1.172565106,2.479686298,1.409297291,3.392289516,1.084077739,3.250266747,2.063256556,1.285867866,2.946942663,2.378499832,1.569068909,2.609165067
2.609165067,"Film","Yellow",3.11,"Polyesters","Duis aute irure dolor in reprehenderit",34.4474,-119.9526,"Disinfected",2.168894193,3.067073678,1.426490249,2.637976499,3.580960808,1.908486714,0.126001924,0.209108964,2.323001355,1.78997761,1.142928019,2.073941623,2.315225783,2.203714527,1.839525417,2.743590008,3.121436331,1.351551808,2.140765372,1.075160362,2.544923372,2.487108613,2.750049988,1.572306063,2.609165067
2.609165067,"Fiber Bundle","Purple",6.24,"Polyacrylates (propenoates)","Excepteur sint occaecat cupidatat non proident",34.5476,-120.1351,"Secondary",2.195735513,1.532785053,0.948532038,2.180225766,3.003594818,0.604307766,0.743194476,1.175233256,1.497088959,3.039466722,2.611588173,0.756946849,1.872034299,2.688286456,2.300936101,1.357060942,2.880352512,2.899875536,2.79873198,0.045182536,3.01056726,1.816710406,0.095126203,0.772357214,2.609165067
2.609165067,"Pellet","Green",7.71,"Polysiloxanes","in voluptate velit esse cillum dolore",34.4904,-119.9785,"Disinfected",0.905014874,1.853481353,1.964188038,2.376887388,2.33597161,0.33119017,3.397863546,2.085923327,2.382063637,2.35805481,1.174264435,1.26825101,2.516656563,0.764027078,1.76089287,1.721869301,2.513806901,2.221407318,3.217549299,2.974330429,1.114676803,1.381339843,0.715306097,0.491221661,2.609165067
2.609165067,"Foam","Purple",4.79,"Polyolefins (polyalkenes)","Lorem ipsum dolor sit amet",34.1392,-118.8568,"Tertiary",0.291678266,2.172217753,2.363533591,2.405222689,1.382694088,1.668325156,2.535781876,1.500027506,-0.088106267,0.867101456,1.729300152,1.898614102,3.939424585,1.115444608,2.412316881,0.641346912,0.153798277,2.869578853,2.52818898,1.865249853,1.063099687,0.887491564,2.576741875,1.235073236,2.609165067
2.609165067,"Foam","Pink",12.25,"Polystyrenes (polyphenylethylenes, -methylstyrene)","quis nostrud exercitation ullamco laboris",34.1045,-118.7513,"Filtered",2.408812233,1.449855213,1.631286428,2.03897244,2.714011268,1.652128922,-0.072123971,2.400864428,4.126030543,2.39952401,1.222043286,1.147469305,2.70004373,0.124469047,3.133886026,2.661139451,1.696570209,1.884343526,1.954322094,1.582684944,1.98067677,1.988567544,1.197989268,1.153263965,2.609165067
2.609165067,"Rubbery Fragment","Yellow",11.5,"Polyterephthalates","Lorem ipsum dolor sit amet",34.1475,-118.7875,"Tertiary",0.46943059,3.585437891,1.848629542,2.479039383,2.480153658,1.186557956,2.794056832,0.807334421,1.79835493,2.212637992,0.293291498,1.951239597,3.880801093,1.716926269,0.378619629,1.986425666,1.118365603,3.428333521,2.036596422,2.940526995,3.349880552,3.609007128,1.935778891,2.616598412,2.609165067
2.609165067,"Pellet","Black",19.11,"Polyacrylamides","Lorem ipsum dolor sit amet",34.1353,-118.8251,"Tertiary",1.836998467,0.559516154,2.685330756,1.887159785,0.543181699,1.038427699,2.18020271,2.540302782,1.649173001,2.454353222,2.071461491,1.016995786,3.282804578,2.883116937,1.605958611,0.200195,3.52598314,1.530264254,1.37638037,4.231165154,0.482462356,1.965822601,2.89160723,2.670611134,2.609165067
2.609165067,"Fiber Bundle","Brown",3.12,"Polyhaloolefins (vinylhalides)","ut enim ad minim veniam",34.6018,-118.2424,"Primary",2.059029563,3.632091536,1.825875868,2.738830885,2.896655439,1.788454788,1.211124308,2.534207217,2.078148925,2.303342759,2.765880387,1.723860445,1.387162619,1.843746284,2.235491097,1.456347818,2.149931403,2.042587752,1.808946373,0.654293365,2.547300733,2.366048001,2.994150414,0.292657063,2.609165067
2.609165067,"Film","Grey",5.13,"Poly(ether)ketones (polyketones)","Duis aute irure dolor in reprehenderit",33.6386,-117.5692,"Tertiary",2.339171736,1.521433376,1.334071775,1.452956927,2.60101911,3.42886627,1.830413792,1.995499826,1.037949745,2.30028803,2.207861539,1.873075692,1.963172975,2.099700797,0.963279202,2.984372963,1.565255472,2.425806383,2.708996655,0.90213876,1.31227794,0.896731469,1.591252433,2.861529509,2.609165067
2.609165067,"Foam","Pink",9.55,"Polyvinylketones","eu fugiat nulla pariatur",33.6254,-117.7329,"Tertiary",2.004700393,3.047748091,1.781354261,2.008581321,1.667946479,1.521955768,2.403520261,1.774618261,1.860155135,2.499844314,2.147402833,1.050245059,1.100135213,1.170162748,1.357342756,2.648366956,1.342114317,1.122868428,2.068392528,1.430970842,0.111816223,2.494150202,3.039812833,1.111321933,2.609165067
2.609165067,"Fragment","Other",5.52,"Polyphenylethers (polyphenyleneoxide)","Duis aute irure dolor in reprehenderit",34.1421,-116.9869,"Tertiary",1.180869352,0.049719763,1.083082485,1.864493227,3.900682952,2.84249187,2.150423593,2.631270938,2.222784917,1.574022822,1.218390115,2.31654593,2.055595918,0.565464385,1.621445224,2.256467507,1.43319109,1.123608427,1.857963258,1.993423739,2.334549866,2.597160446,3.038279355,0.959056693,2.609165067
2.609165067,"Fiber","Pink",5.15,"Polyvinylesters","ut labore et dolore magna aliqua",34.2312,-116.9403,"Disinfected",2.716570506,2.689518072,1.92650652,0.876000834,2.686630941,1.615406257,2.54623012,1.636515326,1.536714517,3.120115278,3.3401848,0.877688691,1.686142898,1.957648485,2.82987527,2.263059102,2.66828844,3.370583977,1.002988525,2.276790285,0.791214335,2.844180981,1.894641491,1.80198964,2.609165067
2.609165067,"Sphere","Brown",3.78,"Polyterephthalates","sed do eiusmod tempor incididunt",34.2389,-117.0823,"Disinfected",3.388537396,2.618370905,1.033418022,2.906351528,1.376424226,2.111972407,3.208384352,2.094240746,2.656992325,1.033782567,1.124788562,3.089082475,2.226185431,0.592959333,1.888330723,1.894067909,1.1755199,2.881526022,1.9938987,0.733655873,1.365203476,2.727571522,2.290025573,3.540389027,2.609165067
2.609165067,"Fragment","Red",14.7,"Polyvinylketones","in voluptate velit esse cillum dolore",34.2606,-117.1676,"Primary",2.622611672,0.699973891,3.080625046,0.797145501,2.667240461,3.777321707,2.183964395,0.82833625,1.417833534,2.301400872,2.925702528,3.99765426,1.597021332,0.873099189,0.307046825,2.030735861,3.290633575,3.484506748,0.261675211,1.669271161,2.976363008,2.365421674,2.020309365,0.523027336,2.609165067
2.609165067,"Fragment","White",24.66,"Polyamides (polylactams)","ut labore et dolore magna aliqua",34.2634,-117.2174,"Primary",0.099319082,1.149185541,-0.385604813,3.001307396,2.201102275,2.098952551,0.512910849,1.220477553,2.354591641,0.037133666,3.299471356,3.260076715,1.435535365,2.124271581,2.420695851,0.827419952,0.58443427,2.594144829,0.782246477,2.340401248,1.62444276,2.060379729,1.691853098,1.89832335,2.609165067
0.224700225,"Sphere","Brown",2,"Polycarbonates","ut labore et dolore magna aliqua",33.9768,-117.7089,"Tertiary",3.085672597,2.008361494,2.193952402,0.881081737,1.679223519,1.256309352,1.89050068,2.180377067,1.596864218,1.903129799,2.716784028,3.194652014,1.479145807,2.120566267,1.857717022,3.173609619,1.884073505,1.875256104,1.442521887,2.086903608,2.391578255,2.324875643,3.385158249,1.841780547,0.224700225
0.224700225,"Fiber Bundle","Yellow",0.41,"Polyvinylalcohols","sed do eiusmod tempor incididunt",33.6652,-116.7064,"Tertiary",1.785422264,2.857230948,1.399561864,0.958243772,-1.078435922,0.311128794,-0.286655524,1.303995855,0.241317196,1.795714086,0.411793736,0.994150095,2.377915479,1.896731433,1.635236217,2.493701099,-0.229954923,1.969734724,1.38018293,0.723739781,0.357344468,3.123375658,1.145986521,3.861784647,0.224700225
0.224700225,"Fiber","Yellow",0.98,"Polyhydroxy(meth)acrylates","Duis aute irure dolor in reprehenderit",33.6754,-117.2735,"Disinfected",2.304376684,1.151261979,3.61052464,2.604487248,1.449972197,1.377176034,1.618730941,1.547686749,2.114485878,1.375484872,1.796595452,1.662279458,0.94372435,2.584067307,1.912177869,1.256446577,2.110634351,1.527886914,0.788653829,2.37185183,1.501518783,1.575990596,1.523350382,3.243005475,0.224700225
0.224700225,"Rubbery Fragment","Green",5.03,"Polyesters","ut enim ad minim veniam",33.7502,-117.4458,"Filtered",2.391128654,1.635292889,1.626058929,1.762475459,1.857191387,2.726844196,1.121725391,2.803782665,1.939909225,0.432749312,1.796169671,-0.045626882,1.0380621,1.649685716,1.905143218,1.555858025,0.528798179,1.500550574,3.360797853,2.308755286,1.895475408,1.47771357,2.08385985,0.45075924,0.224700225
0.224700225,"Film","Green",1.17,"Polyacrylonitriles (nitriles)","in voluptate velit esse cillum dolore",33.977,-117.1089,"Filtered",1.749129209,3.239107637,2.265898021,0.187269001,2.481670538,1.419768294,1.008799395,1.987915421,2.50422143,0.097344605,3.014707121,2.485772671,0.724051209,2.056144338,2.472129423,1.948976669,1.206314584,2.293250934,2.940761823,0.980970915,2.00008452,1.292989431,1.390334722,2.959354203,0.224700225
0.224700225,"Foam","Yellow",2.02,"Polyvinylethers","Excepteur sint occaecat cupidatat non proident",33.7571,-116.7272,"Filtered",1.768265295,0.828486213,2.181089385,3.17843192,2.150484673,2.563815621,1.285904439,2.286550093,3.277687601,1.709202457,1.256129488,0.827281588,0.273431506,1.060753394,0.174261817,1.319434657,0.081035077,1.232907347,0.9811674,1.486640983,2.149095524,1.763232396,1.281664149,2.499062279,0.224700225
0.224700225,"Fiber Bundle","Orange",0.41,"Polyacrylamides","ut enim ad minim veniam",33.698,-117.253,"Secondary",2.74586141,2.682115991,2.056729063,-0.387394473,2.038036247,1.620752795,5.27253133,2.741319363,1.867672154,0.234435174,2.134038095,1.831438618,2.566413036,0.760997254,1.552191961,0.059645945,2.41042884,1.923928257,2.178616615,1.982270716,0.554063849,1.997565923,0.611333408,1.032561621,0.224700225
0.224700225,"Fiber Bundle","Brown",1.22,"Polyvinylalcohols","eu fugiat nulla pariatur",33.1676,-117.0048,"Disinfected",2.47113631,2.236358826,2.298307515,1.216892338,3.187177005,0.582748182,0.942508867,1.604959428,2.93486671,1.737262347,1.81471034,1.905029147,2.783148581,1.965564641,-0.187458844,1.522666242,1.519145715,3.883005234,3.53911155,2.299737282,1.828602035,1.375487975,1.3514372,0.805507334,0.224700225
0.224700225,"Sphere","Red",0.35,"Polyurethanes (isocyanates)","eu fugiat nulla pariatur",33.158,-117.042,"Filtered",2.720050971,0.847720411,3.619693833,0.477444147,1.788249033,0.141797321,1.021126166,1.552824906,1.869848988,0.933082944,1.828570845,2.808302419,1.969036992,0.894089593,1.740023341,2.126426181,2.028462603,0.758719207,1.997183014,1.701868629,2.316134792,1.634523053,1.87821705,1.064822634,0.224700225
0.224700225,"Rubbery Fragment","Purple",1.93,"Polyolefins (polyalkenes)","in voluptate velit esse cillum dolore",33.003,-117.1814,"Filtered",3.964055122,1.238918374,2.663996178,1.328154829,0.892502447,0.933096807,1.495092894,2.765793471,1.378065044,2.741110045,2.038980247,3.598201061,1.748165161,2.471793507,1.874253568,1.269846343,1.113474437,2.270527383,2.347210654,1.475026456,0.220113317,2.943425239,2.560836132,0.759515944,0.224700225
0.224700225,"Film","Black",0.9,"Polyvinylketones","Lorem ipsum dolor sit amet",32.7761,-116.5781,"Filtered",2.428987139,2.53516087,2.010951311,1.914709345,1.385716303,1.842118304,1.492486939,0.319793818,1.409298918,2.517067362,1.944422277,2.579387715,2.466350005,0.190241114,1.786283012,0.797698084,0.788927024,1.753581777,2.674647601,2.049920779,1.504116466,1.263183849,1.412241292,2.520665542,0.224700225
0.224700225,"Sphere","Other",2.24,"Cellulose derivatives (ether cellulose)","in voluptate velit esse cillum dolore",32.7136,-116.6522,"Disinfected",2.020738711,2.057878703,3.434658329,1.537557619,1.670895419,1.391756189,4.870679592,2.171491551,2.703171877,1.332672965,2.590252675,1.988031746,1.341862447,2.664747662,2.158290704,2.140171164,0.508277829,2.870016469,3.225531989,2.086513879,2.560463629,1.252302287,1.378108936,1.819791241,0.224700225
0.224700225,"Fiber Bundle","White",0.61,"Polyterephthalates","consectetur adipiscing elit",33.0005,-117.1035,"Primary",-0.139164048,3.108470327,2.356438671,1.318430279,1.32215437,1.132267425,1.812206308,1.929551877,1.869719065,2.684164134,1.378915572,1.347960602,2.513346282,1.33700756,1.27667593,3.169038758,1.140455244,1.320086461,1.752913813,0.852010853,2.343203856,2.551043334,1.259972242,1.041856865,0.224700225
0.224700225,"Fragment","Green",0.62,"Cellulose derivatives (ether cellulose)","in voluptate velit esse cillum dolore",32.6754,-116.2425,"Tertiary",4.239880855,1.297948115,2.416408089,1.689183076,0.169916449,1.915566421,1.701649546,3.249953986,2.520498483,3.654969572,3.59078134,1.815204245,2.30522108,2.952441632,1.952141158,0.202585943,1.586866012,0.88159695,2.644071352,1.383314421,0.601067962,2.7393587,0.711857143,0.562571424,0.224700225
0.224700225,"Pellet","Yellow",2.62,"Polyvinylethers","Duis aute irure dolor in reprehenderit",33.1092,-117.2091,"Disinfected",1.404341135,0.304020206,2.947623613,2.075927789,2.367390076,0.859341731,1.417138904,1.67622044,1.935502936,2.483407114,2.932690714,3.889847761,0.131772118,1.297338399,1.727168642,1.371742764,-0.382936205,1.166337942,1.361837388,1.949147239,1.277573841,1.261534084,3.287727824,2.925174543,0.224700225
0.224700225,"Film","Pink",0.97,"Polyvinylethers","consectetur adipiscing elit",33.3611,-117.0156,"Disinfected",3.956737597,2.771470896,1.979403765,1.071083183,2.542534008,2.700649954,2.841117702,2.016228721,0.993715595,2.243543317,1.844652487,1.234637208,2.184893836,1.803051655,3.20027129,-0.092095202,0.859183287,2.470351549,2.565113016,1.920841551,2.585484251,0.7264121,2.205826606,1.626737867,0.224700225
0.224700225,"Fiber","Purple",0.96,"Poly(ether)ketones (polyketones)","in voluptate velit esse cillum dolore",33.1153,-117.1671,"Secondary",2.170146656,1.291840346,2.483542519,-0.0178807,1.177918387,1.30144024,1.646106999,0.695829976,1.943436542,1.252401294,0.955948889,1.879529298,1.295557385,0.862848611,1.656662627,2.208716958,0.476351174,3.356874323,1.015332574,0.839267097,1.6725747,1.915098066,1.490782868,1.705508435,0.224700225
0.224700225,"Rubbery Fragment","Black",8.76,"Polyvinylketones","eu fugiat nulla pariatur",33.0942,-117.223,"Disinfected",3.209704605,1.942989253,1.590313743,1.008478278,2.225153493,1.679935662,2.255341113,1.527073343,1.020288013,1.075083056,1.811049039,1.4589533,1.072085395,1.571803183,0.973764464,-0.086622431,1.429794176,1.410681721,1.338010673,1.800431285,0.969084757,1.102311311,2.383640818,2.564992515,0.224700225
0.224700225,"Fiber","Red",4.18,"Polyacrylonitriles (nitriles)","ut labore et dolore magna aliqua",33.4699,-117.3124,"Disinfected",1.737495238,3.37103679,1.947004914,0.134417839,1.553519012,1.028330482,1.932746246,0.850753239,0.031015003,1.743523724,1.868306182,0.607714329,2.517185092,3.547861077,0.445568897,2.287398378,0.217189852,1.436089259,3.389641358,2.202058016,2.77495326,0.915519767,2.273533215,2.02534386,0.224700225
0.224700225,"Fragment","Grey",2.2,"Polyvinylethers","quis nostrud exercitation ullamco laboris",32.8119,-116.7304,"Secondary",2.292368192,1.61181096,1.87090547,2.403013854,1.57163887,2.324603305,0.440743991,2.367370281,1.036618585,2.515271249,2.276062927,4.169629813,2.282996595,3.604298763,1.987204895,2.215567342,1.583036082,1.715035712,2.56456065,0.681015002,3.099776727,2.72048589,1.625710498,0.623398806,0.224700225
0.224700225,"Fiber Bundle","Black",4.43,"Polyvinylethers","Lorem ipsum dolor sit amet",32.6547,-116.9783,"Primary",2.026613489,3.219642179,1.264049922,3.50602239,2.375126446,2.170279108,1.11082971,1.908847031,0.518507643,1.015328559,1.783419588,0.705500948,2.863448479,0.785127577,1.876863131,1.73912623,3.302635654,1.665341646,0.456346439,1.438578362,1.235802236,2.993149747,1.266492581,0.601979309,0.224700225
0.224700225,"Film","Other",2.11,"Polyethers (polyglycols, oxyalkylenes, glycidyl ethers & cyclic ethers)","Excepteur sint occaecat cupidatat non proident",32.6557,-117.0056,"Filtered",1.669241304,0.855469288,3.652958181,0.812305174,2.208977634,1.438052979,1.836520764,1.535482581,0.762274328,1.101579602,0.705891666,2.762120416,3.359571849,1.861762531,2.344041031,2.697663009,1.531440307,0.660346467,1.305250353,-0.425020776,3.240819766,3.373825958,2.311227149,1.829234281,0.224700225
0.224700225,"Pellet","Purple",0.89,"Polyamides (polylactams)","consectetur adipiscing elit",33.3096,-117.0617,"Disinfected",1.727952147,2.662211823,1.336256563,1.044575078,1.314154698,0.07636504,2.910176831,2.068398434,1.18681575,1.388374053,3.29831171,1.987749607,2.326396383,2.426859197,1.891569264,2.907653255,2.305582684,2.147331312,1.671365762,2.91022006,2.580789105,-0.483595025,2.458162948,1.885768823,0.224700225
0.224700225,"Fiber","Yellow",2.99,"Polyhaloolefins (vinylhalides)","ut enim ad minim veniam",33.3013,-117.0566,"Secondary",2.740213598,2.055949076,1.517692852,1.053419679,1.181726854,1.978378337,2.113915812,3.052431822,2.543975341,1.221088295,1.24912353,1.418358131,0.862148602,3.330818786,0.199266071,2.371624997,1.804653456,1.602149241,1.200657561,2.820197228,1.795572723,1.703510056,0.631594359,1.383115265,0.224700225
0.224700225,"Film","Red",0.55,"Poly(ether)ketones (polyketones)","sed do eiusmod tempor incididunt",38.6023,-122.8605,"Disinfected",1.655541055,1.177369819,3.018536645,2.539728034,2.320811448,2.215867468,1.952152172,1.244095655,1.463695804,1.71522761,0.991979687,1.77513568,2.460682841,1.933322411,1.688960048,2.625035879,1.672694828,0.550429442,1.349104021,1.912793153,1.750139345,3.053179442,0.915053054,0.474976893,0.224700225
0.224700225,"Pellet","Blue",5.34,"Polyesters","Lorem ipsum dolor sit amet",38.4656,-122.7068,"Filtered",0.015324913,0.692120425,1.8170736,1.863493293,0.943070468,2.274043312,1.116278406,2.303788115,1.417919068,0.785215998,0.072651062,1.481514728,1.843583369,3.208056631,3.180169128,1.106264264,0.279066065,2.775700145,1.122858532,-1.089365441,2.750506049,1.522674257,1.685847707,-0.312908482,0.224700225
0.224700225,"Fragment","Black",3.86,"Polysiloxanes","sed do eiusmod tempor incididunt",38.4868,-122.6726,"Primary",1.6605155,1.903956822,2.878928998,2.272249469,1.206386587,2.772947714,2.662726712,1.864197728,0.83627277,0.486527786,0.545648257,2.455196699,0.999629737,2.360673219,1.795226438,2.816461651,2.976477007,1.912401517,1.398882667,2.05481359,0.998434146,0.401200636,2.46157149,2.067445549,0.224700225
0.224700225,"Foam","Yellow",1.77,"Polystyrenes (polyphenylethylenes, -methylstyrene)","consectetur adipiscing elit",38.4063,-122.652,"Primary",2.317665033,2.063421644,1.292969864,2.524613647,3.070965849,1.103206544,2.681421943,0.887996417,1.702273434,3.132889654,0.800530144,1.905640021,1.757238843,1.328621348,1.843891555,0.947882506,3.511865763,1.568218004,1.546976135,2.032844336,2.063121276,2.810142683,-0.216111218,1.344966083,0.224700225
0.224700225,"Fragment","Grey",2.67,"Polyesters","Duis aute irure dolor in reprehenderit",38.4574,-122.6491,"Filtered",2.386146509,2.083325195,1.824023631,2.056873949,1.978686997,1.17593174,1.548046936,0.400422255,2.689809561,2.359309863,1.713011073,0.671183563,1.281691232,2.06241767,2.769180436,2.67834682,2.6951266,3.172330824,2.497511225,2.942997117,2.813639655,2.038681139,1.098143331,2.345141203,0.224700225
0.224700225,"Foam","Black",3.34,"Polyvinylketones","Lorem ipsum dolor sit amet",38.5192,-122.8025,"Primary",2.386246643,2.315043703,1.611343943,2.235522248,1.439077993,0.692887065,2.525465269,2.959684603,2.530973004,2.147876469,3.135148871,1.442608396,1.003179135,0.86536187,1.404351001,1.757123992,1.297721013,2.16520031,1.28798758,0.682955813,2.1780012,2.665292282,1.974123838,-0.056721318,0.224700225
0.224700225,"Pellet","White",1.33,"Polyurethanes (isocyanates)","quis nostrud exercitation ullamco laboris",38.5177,-122.8055,"Disinfected",0.324016764,1.42416358,0.969829131,0.797027545,0.783337436,2.601503049,1.619674773,3.214378818,2.509888396,0.388121712,1.675610907,1.681339736,0.882224378,2.007091426,2.953381045,3.162175563,2.008739921,0.688564663,0.031557557,0.836029524,1.627259045,2.448398992,1.622284871,1.076616079,0.224700225
0.224700225,"Fiber","White",3.07,"Polyvinylesters","ut enim ad minim veniam",38.5621,-122.7929,"Filtered",2.164875104,1.378502044,1.564559658,1.780301827,2.476235446,1.424971505,2.025553191,2.93106536,2.241016269,-0.664455962,2.130797129,2.286705117,1.773596132,2.078559937,2.095492374,2.352106937,0.543242033,2.566030055,2.135646764,2.600626169,2.086840984,1.432547215,2.42667852,1.443819808,0.224700225
0.224700225,"Foam","Orange",3.44,"Polyterephthalates","quis nostrud exercitation ullamco laboris",38.219,-122.3904,"Tertiary",2.700039352,2.047140393,1.250174012,1.285157151,1.340814295,1.122906959,2.572960959,0.958544293,0.771981136,2.686052816,1.780801118,2.412283196,0.453436994,1.89269991,1.287427156,1.858273865,2.063500861,2.271577878,1.390370288,2.609160988,1.546075496,2.941924784,1.213127034,2.195970303,0.224700225
0.224700225,"Pellet","Transparent",1.68,"Polyvinylketones","consectetur adipiscing elit",38.2186,-122.3837,"Tertiary",2.97580449,1.351717398,2.60141341,0.669949516,1.922034438,1.794267015,2.338441131,1.5107975,2.071574326,2.449977075,3.483168422,3.116286862,0.046916148,3.207031505,1.350597327,2.227847152,1.345461316,2.741773437,2.427684989,2.47785953,0.862599002,1.916206685,1.878210019,1.959988069,0.224700225
0.224700225,"Rubbery Fragment","Brown",1.33,"Polydienes (butadienes, isoprenes)","eu fugiat nulla pariatur",38.505,-122.8526,"Secondary",1.634546778,2.924575406,1.575572033,0.791293674,2.898578687,1.664904508,1.163438481,3.568174898,1.291846513,2.327010916,1.97201234,1.760467436,2.721954461,1.124576223,2.020659412,2.888923813,0.767925367,-0.066990615,0.784849841,-1.138010617,1.825614428,2.24108455,2.057051092,3.141291334,0.224700225
0.224700225,"Fiber","Transparent",1.2,"Polyesters","sed do eiusmod tempor incididunt",33.9041,-117.3792,"Filtered",1.547962419,1.991042204,1.761549799,2.673018698,1.63941116,1.267977711,2.173323395,2.50823445,1.66994441,2.483562549,2.320940357,1.114824538,1.777546239,3.64789571,1.520637582,0.688857009,1.649013708,1.100585758,1.497709984,1.603540483,2.486052808,3.336712441,2.697477545,1.293150858,0.224700225
0.224700225,"Foam","Green",1.24,"Polysiloxanes","sed do eiusmod tempor incididunt",33.8788,-117.4293,"Filtered",3.164512733,1.285903151,1.096018291,0.673774715,2.756573486,3.592030776,1.366424556,2.42478841,2.879915165,2.630260966,1.963207549,2.281997232,2.008764685,2.49894672,1.513185393,3.397549084,2.456292761,0.996735444,2.657906479,0.209337411,1.915744511,0.485520349,2.786531471,0.688612102,0.224700225
0.224700225,"Fiber Bundle","Black",2.13,"Cellulose derivatives (ether cellulose)","consectetur adipiscing elit",33.9302,-117.3653,"Tertiary",0.345609835,0.22147876,2.027722041,1.474326569,0.811739649,1.174032023,1.665283632,3.473174957,1.906997797,1.881100921,0.918744837,1.302587248,3.457098151,1.932260815,1.46626714,1.529708262,2.980945688,1.963545993,1.787321949,3.290827043,1.751286806,1.380735507,1.658667021,2.37893289,0.224700225
0.224700225,"Fragment","Other",1.52,"Polyacrylonitriles (nitriles)","sed do eiusmod tempor incididunt",33.9124,-117.3707,"Filtered",1.445294048,1.260523292,0.395624678,2.713175413,0.260769166,2.855055532,1.029672684,0.828135596,2.185716394,0.417513561,1.936595097,3.716000325,0.870128127,0.953913528,2.610818387,2.236182886,1.687846101,2.054300621,0.45447322,1.922915816,1.88913663,2.439702544,1.514088936,0.581977702,0.224700225
0.224700225,"Foam","Black",1.14,"Polyacrylamides","quis nostrud exercitation ullamco laboris",33.9547,-117.3434,"Disinfected",2.244124685,3.663110587,-0.799492513,2.129607115,2.127812098,2.371474641,1.814002632,1.407207143,2.24370369,1.702318566,1.444737804,-0.120403517,3.65327049,0.154787241,1.503141291,0.204111566,3.069423779,1.107400747,3.03252208,1.474211879,0.835146479,1.346575816,0.502864906,1.857089326,0.224700225
0.224700225,"Fragment","Blue",0.75,"Polyterephthalates","sed do eiusmod tempor incididunt",33.9532,-117.2535,"Disinfected",0.390410385,1.334590802,3.514908448,2.418206777,2.898805665,3.457970527,2.614766981,1.36210483,2.311233751,3.25884868,3.046791982,1.452141542,2.246856979,0.740903818,1.631210156,1.595360101,2.835954764,1.648082801,1.76066391,1.291425278,3.14937706,0.265422528,1.138997357,0.829354247,0.224700225
0.224700225,"Fragment","White",1.18,"Polyvinylketones","eu fugiat nulla pariatur",33.9587,-117.3264,"Primary",2.085273424,1.088734144,2.511922122,2.131500694,1.365331289,1.933638441,1.556386592,1.463532979,0.87653513,1.314680498,1.160998827,0.948121043,1.807576637,1.969739334,0.440723342,1.580487079,1.437948792,2.174398245,1.794072564,1.75056837,2.250147037,0.724663911,1.433859453,0.582418772,0.224700225
0.224700225,"Rubbery Fragment","Yellow",4.38,"Poly(ether)ketones (polyketones)","quis nostrud exercitation ullamco laboris",33.9369,-116.3982,"Disinfected",3.512905483,2.418742971,2.402468879,1.702510901,1.607594849,1.843558868,2.479278797,0.862473904,2.17868082,0.874614827,1.929803182,2.318148784,3.015061777,1.297138493,1.417678281,2.749442379,0.625266288,1.864815766,0.75719254,3.205472149,2.316361679,2.694735771,1.914802227,0.40078645,0.224700225
0.224700225,"Fragment","Red",0.57,"Cellulose derivatives (ether cellulose)","sed do eiusmod tempor incididunt",33.8507,-117.6087,"Secondary",1.831867306,2.22968169,-0.162277154,-0.129413697,2.662746583,1.28508132,1.743642188,1.918591725,2.584438313,0.145182094,2.449809312,0.355581104,1.68476455,0.778501404,1.984388419,1.407349663,0.740777187,2.310612834,0.895979207,1.593581491,3.448464359,1.710215779,0.143303106,1.794231717,0.224700225
0.224700225,"Sphere","Blue",1.03,"Polyacrylonitriles (nitriles)","Excepteur sint occaecat cupidatat non proident",33.8448,-117.5962,"Primary",1.586764121,2.506890738,2.440343313,1.291646602,1.429411028,0.761974679,2.334843594,1.653831036,0.968654976,2.124321271,2.121906917,1.78013515,0.932268157,3.124785179,2.712250007,2.710047538,2.841263501,2.548028422,0.840585061,2.234301865,2.928425627,1.867817727,3.037584523,2.831088427,0.224700225
